location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Sweden,2021-03-12,70,79,9.33,4.23,0.0
Sweden,2021-03-12,80,,56.28,21.77,0.0
Sweden,2021-03-19,18,24,3.4,1.2,0.0
Sweden,2021-03-19,25,49,6.38,2.64,0.0
Sweden,2021-03-19,50,59,9.39,4.37,0.0
Sweden,2021-03-19,60,69,9.21,4.59,0.0
Sweden,2021-03-19,70,79,11.86,5.16,0.0
Sweden,2021-03-19,80,,69.83,27.29,0.0
Sweden,2021-03-26,18,24,3.48,1.27,0.0
Sweden,2021-03-26,25,49,6.5,2.76,0.0
Sweden,2021-03-26,50,59,9.58,4.58,0.0
Sweden,2021-03-26,60,69,9.59,5.14,0.0
Sweden,2021-03-26,70,79,17.03,6.33,0.0
Sweden,2021-03-26,80,,81.5,34.95,0.0
Sweden,2021-04-02,18,24,3.56,1.32,0.0
Sweden,2021-04-02,25,49,6.6,2.86,0.0
Sweden,2021-04-02,50,59,9.74,4.74,0.0
Sweden,2021-04-02,60,69,10.15,5.54,0.0
Sweden,2021-04-02,70,79,30.78,7.29,0.0
Sweden,2021-04-02,80,,89.65,43.59,0.0
Sweden,2021-04-09,18,24,3.64,1.36,0.0
Sweden,2021-04-09,25,49,6.7,2.95,0.0
Sweden,2021-04-09,50,59,9.9,4.91,0.0
Sweden,2021-04-09,60,69,11.69,5.88,0.0
Sweden,2021-04-09,70,79,51.32,8.69,0.0
Sweden,2021-04-09,80,,93.27,56.23,0.0
Sweden,2021-04-16,18,24,3.78,1.42,0.0
Sweden,2021-04-16,25,49,6.92,3.05,0.0
Sweden,2021-04-16,50,59,10.22,5.08,0.0
Sweden,2021-04-16,60,69,23.51,6.18,0.0
Sweden,2021-04-16,70,79,76.41,10.35,0.0
Sweden,2021-04-16,80,,95.17,63.53,0.0
Sweden,2021-04-23,15,17,0.0,0.0,0.0
Sweden,2021-04-23,18,24,4.16,1.46,0.0
Sweden,2021-04-23,25,49,7.45,3.11,0.0
Sweden,2021-04-23,50,59,11.1,5.19,0.0
Sweden,2021-04-23,60,69,46.04,6.43,0.0
Sweden,2021-04-23,70,79,87.8,11.45,0.0
Sweden,2021-04-23,80,,96.01,67.14,0.0
Sweden,2021-04-30,15,17,0.0,0.0,0.0
Sweden,2021-04-30,18,24,4.83,1.52,0.0
Sweden,2021-04-30,25,49,8.43,3.2,0.0
Sweden,2021-04-30,50,59,15.46,5.35,0.0
Sweden,2021-04-30,60,69,67.75,6.65,0.0
Sweden,2021-04-30,70,79,91.11,12.34,0.0
Sweden,2021-04-30,80,,96.44,69.02,0.0
Sweden,2021-05-07,15,17,0.0,0.0,0.0
Sweden,2021-05-07,18,24,5.79,1.66,0.0
Sweden,2021-05-07,25,49,10.25,3.47,0.0
Sweden,2021-05-07,50,59,25.57,5.75,0.0
Sweden,2021-05-07,60,69,79.16,7.15,0.0
Sweden,2021-05-07,70,79,92.32,16.42,0.0
Sweden,2021-05-07,80,,96.77,78.72,0.0
Sweden,2021-05-14,15,17,0.0,0.0,0.0
Sweden,2021-05-14,18,24,6.72,1.97,0.0
Sweden,2021-05-14,25,49,11.95,4.0,0.0
Sweden,2021-05-14,50,59,37.62,6.51,0.0
Sweden,2021-05-14,60,69,83.4,7.95,0.0
Sweden,2021-05-14,70,79,92.97,23.43,0.0
Sweden,2021-05-14,80,,97.01,85.51,0.0
Sweden,2021-05-21,15,17,0.02,0.0,0.0
Sweden,2021-05-21,18,24,7.5,2.49,0.0
Sweden,2021-05-21,25,49,13.46,4.85,0.0
Sweden,2021-05-21,50,59,50.24,7.74,0.0
Sweden,2021-05-21,60,69,85.27,9.85,0.0
Sweden,2021-05-21,70,79,93.41,35.09,0.0
Sweden,2021-05-21,80,,97.19,88.61,0.0
Sweden,2021-05-28,15,17,0.04,0.0,0.0
Sweden,2021-05-28,18,24,8.18,2.95,0.0
Sweden,2021-05-28,25,49,15.39,5.63,0.0
Sweden,2021-05-28,50,59,58.54,8.9,0.0
Sweden,2021-05-28,60,69,86.3,17.31,0.0
Sweden,2021-05-28,70,79,93.75,50.14,0.0
Sweden,2021-05-28,80,,97.32,90.26,0.0
Sweden,2021-06-04,15,17,0.04,0.0,0.0
Sweden,2021-06-04,18,24,8.75,3.61,0.0
Sweden,2021-06-04,25,49,17.95,6.69,0.0
Sweden,2021-06-04,50,59,66.91,10.59,0.0
Sweden,2021-06-04,60,69,87.24,34.27,0.0
Sweden,2021-06-04,70,79,94.08,61.02,0.0
Sweden,2021-06-04,80,,97.45,91.63,0.0
Sweden,2021-06-11,15,17,0.05,0.0,0.0
Sweden,2021-06-11,18,24,9.4,4.48,0.0
Sweden,2021-06-11,25,49,22.54,8.04,0.0
Sweden,2021-06-11,50,59,74.08,15.68,0.0
Sweden,2021-06-11,60,69,88.1,53.06,0.0
Sweden,2021-06-11,70,79,94.37,68.75,0.0
Sweden,2021-06-11,80,,97.56,92.7,0.0
Sweden,2021-06-18,15,17,0.06,0.01,0.0
Sweden,2021-06-18,18,24,10.16,5.5,0.0
Sweden,2021-06-18,25,49,28.96,9.95,0.0
Sweden,2021-06-18,50,59,79.17,25.39,0.0
Sweden,2021-06-18,60,69,88.79,67.39,0.0
Sweden,2021-06-18,70,79,94.62,79.04,0.0
Sweden,2021-06-18,80,,97.66,93.97,0.0
Sweden,2021-06-25,15,17,0.07,0.01,0.0
Sweden,2021-06-25,18,24,10.9,6.37,0.0
Sweden,2021-06-25,25,49,35.96,11.56,0.0
Sweden,2021-06-25,50,59,81.89,35.13,0.0
Sweden,2021-06-25,60,69,89.3,75.85,0.0
Sweden,2021-06-25,70,79,94.83,85.05,0.0
Sweden,2021-06-25,80,,97.74,94.75,0.0
Sweden,2021-07-02,15,17,0.08,0.02,0.0
Sweden,2021-07-02,18,24,13.4,7.15,0.0
Sweden,2021-07-02,25,49,46.46,13.24,0.0
Sweden,2021-07-02,50,59,83.76,46.91,0.0
Sweden,2021-07-02,60,69,89.79,81.06,0.0
Sweden,2021-07-02,70,79,95.02,89.29,0.0
Sweden,2021-07-02,80,,97.82,95.46,0.0
Sweden,2021-07-09,15,17,0.12,0.03,0.0
Sweden,2021-07-09,18,24,21.75,7.68,0.0
Sweden,2021-07-09,25,49,55.27,14.61,0.0
Sweden,2021-07-09,50,59,84.75,54.94,0.0
Sweden,2021-07-09,60,69,90.13,83.61,0.0
Sweden,2021-07-09,70,79,95.17,91.71,0.0
Sweden,2021-07-09,80,,97.89,95.75,0.0
Sweden,2021-07-16,15,17,0.16,0.04,0.0
Sweden,2021-07-16,18,24,35.66,8.17,0.0
Sweden,2021-07-16,25,49,61.83,15.95,0.0
Sweden,2021-07-16,50,59,85.49,61.46,0.0
Sweden,2021-07-16,60,69,90.41,85.05,0.0
Sweden,2021-07-16,70,79,95.28,92.56,0.0
Sweden,2021-07-16,80,,97.93,95.88,0.0
Sweden,2021-07-23,15,17,0.22,0.05,0.0
Sweden,2021-07-23,18,24,46.46,8.73,0.0
Sweden,2021-07-23,25,49,65.93,18.92,0.0
Sweden,2021-07-23,50,59,86.12,67.65,0.0
Sweden,2021-07-23,60,69,90.67,86.18,0.0
Sweden,2021-07-23,70,79,95.38,93.03,0.0
Sweden,2021-07-23,80,,97.97,96.02,0.0
Sweden,2021-07-30,15,17,0.95,0.05,0.0
Sweden,2021-07-30,18,24,52.37,9.42,0.0
Sweden,2021-07-30,25,49,68.25,23.85,0.0
Sweden,2021-07-30,50,59,86.61,73.2,0.0
Sweden,2021-07-30,60,69,90.89,87.01,0.0
Sweden,2021-07-30,70,79,95.49,93.34,0.0
Sweden,2021-07-30,80,,98.02,96.12,0.0
Sweden,2021-08-06,15,17,5.68,0.06,0.0
Sweden,2021-08-06,18,24,56.0,10.49,0.0
Sweden,2021-08-06,25,49,69.84,30.2,0.0
Sweden,2021-08-06,50,59,86.99,77.79,0.0
Sweden,2021-08-06,60,69,91.09,87.67,0.0
Sweden,2021-08-06,70,79,95.59,93.58,0.0
Sweden,2021-08-06,80,,98.06,96.21,0.0
Sweden,2021-08-13,15,17,19.43,0.09,0.0
Sweden,2021-08-13,18,24,59.65,12.37,0.0
Sweden,2021-08-13,25,49,71.26,38.2,0.0
Sweden,2021-08-13,50,59,87.39,80.77,0.0
Sweden,2021-08-13,60,69,91.27,88.28,0.0
Sweden,2021-08-13,70,79,95.67,93.8,0.0
Sweden,2021-08-13,80,,98.1,96.3,0.0
Sweden,2021-08-20,15,17,28.89,0.26,0.0
Sweden,2021-08-20,18,24,62.81,18.3,0.0
Sweden,2021-08-20,25,49,72.52,47.91,0.0
Sweden,2021-08-20,50,59,87.77,82.72,0.0
Sweden,2021-08-20,60,69,91.43,88.79,0.0
Sweden,2021-08-20,70,79,95.76,94.02,0.0
Sweden,2021-08-20,80,,98.14,96.39,0.0
Sweden,2021-08-27,15,17,34.17,0.54,0.0
Sweden,2021-08-27,18,24,65.47,28.99,0.0
Sweden,2021-08-27,25,49,73.73,56.06,0.0
Sweden,2021-08-27,50,59,88.13,83.86,0.0
Sweden,2021-08-27,60,69,91.59,89.2,0.0
Sweden,2021-08-27,70,79,95.84,94.21,0.0
Sweden,2021-08-27,80,,98.17,96.47,0.0
Sweden,2021-09-03,15,17,37.8,1.81,0.0
Sweden,2021-09-03,18,24,67.67,39.68,0.0
Sweden,2021-09-03,25,49,74.81,61.65,0.0
Sweden,2021-09-03,50,59,88.48,84.69,0.01
Sweden,2021-09-03,60,69,91.77,89.54,0.01
Sweden,2021-09-03,70,79,95.92,94.38,0.01
Sweden,2021-09-03,80,,98.22,96.53,0.0
Sweden,2021-09-10,15,17,40.61,6.24,0.0
Sweden,2021-09-10,18,24,69.55,47.63,0.0
Sweden,2021-09-10,25,49,75.79,65.26,0.01
Sweden,2021-09-10,50,59,88.82,85.41,0.03
Sweden,2021-09-10,60,69,91.94,89.87,0.05
Sweden,2021-09-10,70,79,96.0,94.53,0.06
Sweden,2021-09-10,80,,98.27,96.6,0.04
Sweden,2021-09-17,15,17,42.77,14.12,0.0
Sweden,2021-09-17,18,24,71.12,53.63,0.01
Sweden,2021-09-17,25,49,76.64,67.82,0.04
Sweden,2021-09-17,50,59,89.13,86.01,0.11
Sweden,2021-09-17,60,69,92.11,90.15,0.19
Sweden,2021-09-17,70,79,96.08,94.68,0.25
Sweden,2021-09-17,80,,98.32,96.67,0.15
Sweden,2021-09-24,15,17,44.5,22.11,0.0
Sweden,2021-09-24,18,24,72.38,57.68,0.02
Sweden,2021-09-24,25,49,77.3,69.59,0.07
Sweden,2021-09-24,50,59,89.38,86.47,0.21
Sweden,2021-09-24,60,69,92.25,90.38,0.38
Sweden,2021-09-24,70,79,96.15,94.79,0.54
Sweden,2021-09-24,80,,98.37,96.72,0.38
Sweden,2021-10-01,15,17,45.68,28.86,0.0
Sweden,2021-10-01,18,24,73.27,60.82,0.03
Sweden,2021-10-01,25,49,77.82,71.07,0.1
Sweden,2021-10-01,50,59,89.58,86.92,0.31
Sweden,2021-10-01,60,69,92.37,90.59,0.56
Sweden,2021-10-01,70,79,96.21,94.9,0.83
Sweden,2021-10-01,80,,98.41,96.79,1.23
Sweden,2021-10-08,15,17,47.51,32.76,0.0
Sweden,2021-10-08,18,24,73.86,62.84,0.03
Sweden,2021-10-08,25,49,78.16,72.17,0.13
Sweden,2021-10-08,50,59,89.71,87.29,0.39
Sweden,2021-10-08,60,69,92.44,90.77,0.74
Sweden,2021-10-08,70,79,96.26,94.99,1.33
Sweden,2021-10-08,80,,98.46,96.92,5.97
Sweden,2021-10-15,15,17,52.62,35.04,0.0
Sweden,2021-10-15,18,24,74.5,64.25,0.04
Sweden,2021-10-15,25,49,78.56,73.11,0.17
Sweden,2021-10-15,50,59,89.87,87.65,0.49
Sweden,2021-10-15,60,69,92.53,90.96,0.98
Sweden,2021-10-15,70,79,96.31,95.09,2.17
Sweden,2021-10-15,80,,98.52,97.12,15.67
Sweden,2021-10-22,15,17,58.35,36.59,0.0
Sweden,2021-10-22,18,24,74.85,65.32,0.05
Sweden,2021-10-22,25,49,78.81,73.87,0.22
Sweden,2021-10-22,50,59,89.97,87.95,0.63
Sweden,2021-10-22,60,69,92.58,91.13,1.29
Sweden,2021-10-22,70,79,96.35,95.2,3.05
Sweden,2021-10-22,80,,98.59,97.32,25.48
Sweden,2021-10-29,15,17,62.68,38.45,0.0
Sweden,2021-10-29,18,24,75.18,66.58,0.06
Sweden,2021-10-29,25,49,79.04,74.58,0.26
Sweden,2021-10-29,50,59,90.06,88.2,0.75
Sweden,2021-10-29,60,69,92.64,91.27,1.68
Sweden,2021-10-29,70,79,96.38,95.28,4.1
Sweden,2021-10-29,80,,98.64,97.52,37.97
Sweden,2021-11-05,15,17,63.49,39.59,0.0
Sweden,2021-11-05,18,24,75.47,67.41,0.1
Sweden,2021-11-05,25,49,79.24,75.03,0.37
Sweden,2021-11-05,50,59,90.13,88.35,1.02
Sweden,2021-11-05,60,69,92.69,91.36,2.27
Sweden,2021-11-05,70,79,96.41,95.34,5.67
Sweden,2021-11-05,80,,98.68,97.66,47.1
Sweden,2021-11-12,15,17,65.92,42.94,0.0
Sweden,2021-11-12,18,24,75.79,68.21,0.17
Sweden,2021-11-12,25,49,79.46,75.44,0.61
Sweden,2021-11-12,50,59,90.22,88.5,1.6
Sweden,2021-11-12,60,69,92.74,91.46,5.11
Sweden,2021-11-12,70,79,96.45,95.45,14.85
Sweden,2021-11-12,80,,98.72,97.83,61.05
Sweden,2021-11-19,15,17,68.11,46.94,0.0
Sweden,2021-11-19,18,24,76.23,68.97,0.27
Sweden,2021-11-19,25,49,79.72,75.83,0.9
Sweden,2021-11-19,50,59,90.32,88.65,2.3
Sweden,2021-11-19,60,69,92.81,91.56,11.0
Sweden,2021-11-19,70,79,96.49,95.58,30.63
Sweden,2021-11-19,80,,98.76,97.96,70.56
Sweden,2021-11-26,15,17,70.06,51.53,0.0
Sweden,2021-11-26,18,24,76.97,69.9,0.42
Sweden,2021-11-26,25,49,80.1,76.28,1.33
Sweden,2021-11-26,50,59,90.46,88.82,3.24
Sweden,2021-11-26,60,69,92.88,91.68,18.25
Sweden,2021-11-26,70,79,96.54,95.71,46.47
Sweden,2021-11-26,80,,98.79,98.08,77.24
Sweden,2021-12-03,15,17,71.94,55.54,0.0
Sweden,2021-12-03,18,24,77.89,70.9,0.65
Sweden,2021-12-03,25,49,80.51,76.73,2.04
Sweden,2021-12-03,50,59,90.59,88.97,4.66
Sweden,2021-12-03,60,69,92.95,91.78,26.96
Sweden,2021-12-03,70,79,96.58,95.83,61.11
Sweden,2021-12-03,80,,98.82,98.15,82.16
Sweden,2021-12-10,15,17,73.67,59.4,0.0
Sweden,2021-12-10,18,24,78.87,71.89,1.09
Sweden,2021-12-10,25,49,80.99,77.19,3.33
Sweden,2021-12-10,50,59,90.76,89.13,7.43
Sweden,2021-12-10,60,69,93.05,91.9,37.92
Sweden,2021-12-10,70,79,96.63,95.94,73.25
Sweden,2021-12-10,80,,98.85,98.23,86.14
Sweden,2021-12-17,15,17,75.27,62.41,0.0
Sweden,2021-12-17,18,24,79.74,72.9,1.83
Sweden,2021-12-17,25,49,81.45,77.68,5.26
Sweden,2021-12-17,50,59,90.92,89.32,13.03
Sweden,2021-12-17,60,69,93.15,92.06,54.24
Sweden,2021-12-17,70,79,96.68,96.04,81.89
Sweden,2021-12-17,80,,98.88,98.3,89.25
Sweden,2021-12-24,15,17,75.85,63.43,0.0
Sweden,2021-12-24,18,24,80.16,73.52,2.26
Sweden,2021-12-24,25,49,81.66,77.97,6.17
Sweden,2021-12-24,50,59,91.0,89.43,16.43
Sweden,2021-12-24,60,69,93.2,92.14,61.39
Sweden,2021-12-24,70,79,96.71,96.08,84.11
Sweden,2021-12-24,80,,98.89,98.33,90.1
Sweden,2021-12-31,15,17,76.25,64.06,0.0
Sweden,2021-12-31,18,24,80.43,73.94,2.58
Sweden,2021-12-31,25,49,81.81,78.17,6.76
Sweden,2021-12-31,50,59,91.06,89.52,20.09
Sweden,2021-12-31,60,69,93.23,92.2,65.03
Sweden,2021-12-31,70,79,96.72,96.1,84.99
Sweden,2021-12-31,80,,98.9,98.34,90.42
Sweden,2022-01-07,15,17,76.8,65.04,0.0
Sweden,2022-01-07,18,24,80.75,74.54,3.11
Sweden,2022-01-07,25,49,82.01,78.5,7.89
Sweden,2022-01-07,50,59,91.13,89.66,27.3
Sweden,2022-01-07,60,69,93.27,92.28,69.0
Sweden,2022-01-07,70,79,96.74,96.13,85.92
Sweden,2022-01-07,80,,98.9,98.36,90.77
Sweden,2022-01-14,15,17,77.57,67.25,0.01
Sweden,2022-01-14,18,24,81.24,75.44,4.25
Sweden,2022-01-14,25,49,82.33,79.0,11.69
Sweden,2022-01-14,50,59,91.25,89.87,40.47
Sweden,2022-01-14,60,69,93.34,92.4,74.44
Sweden,2022-01-14,70,79,96.77,96.2,87.64
Sweden,2022-01-14,80,,98.93,98.4,91.48
Sweden,2022-01-21,15,17,78.26,69.21,0.04
Sweden,2022-01-21,18,24,81.69,76.11,6.38
Sweden,2022-01-21,25,49,82.6,79.36,19.0
Sweden,2022-01-21,50,59,91.35,90.03,52.7
Sweden,2022-01-21,60,69,93.4,92.5,77.83
Sweden,2022-01-21,70,79,96.8,96.24,88.79
Sweden,2022-01-21,80,,98.95,98.43,92.02
Sweden,2022-01-28,15,17,78.72,70.27,0.08
Sweden,2022-01-28,18,24,82.02,76.6,10.34
Sweden,2022-01-28,25,49,82.79,79.63,26.49
Sweden,2022-01-28,50,59,91.41,90.14,60.75
Sweden,2022-01-28,60,69,93.43,92.56,79.77
Sweden,2022-01-28,70,79,96.82,96.27,89.45
Sweden,2022-01-28,80,,98.96,98.45,92.4
Sweden,2022-02-04,15,17,79.0,71.11,0.39
Sweden,2022-02-04,18,24,82.25,77.01,16.73
Sweden,2022-02-04,25,49,82.92,79.85,32.94
Sweden,2022-02-04,50,59,91.45,90.22,65.33
Sweden,2022-02-04,60,69,93.46,92.6,81.02
Sweden,2022-02-04,70,79,96.84,96.29,89.95
Sweden,2022-02-04,80,,98.97,98.46,92.66
Sweden,2022-02-11,15,17,79.25,71.93,0.76
Sweden,2022-02-11,18,24,82.41,77.38,22.61
Sweden,2022-02-11,25,49,83.02,80.06,37.64
Sweden,2022-02-11,50,59,91.48,90.3,68.17
Sweden,2022-02-11,60,69,93.48,92.65,81.93
Sweden,2022-02-11,70,79,96.85,96.32,90.35
Sweden,2022-02-11,80,,98.98,98.48,92.89
Sweden,2022-02-18,15,17,79.41,72.6,1.05
Sweden,2022-02-18,18,24,82.52,77.65,26.36
Sweden,2022-02-18,25,49,83.09,80.23,40.61
Sweden,2022-02-18,50,59,91.5,90.37,69.86
Sweden,2022-02-18,60,69,93.5,92.69,82.51
Sweden,2022-02-18,70,79,96.86,96.34,90.6
Sweden,2022-02-18,80,,98.99,98.5,93.08
Sweden,2022-02-25,15,17,79.55,73.11,1.29
Sweden,2022-02-25,18,24,82.61,77.89,28.77
Sweden,2022-02-25,25,49,83.14,80.37,42.5
Sweden,2022-02-25,50,59,91.52,90.42,70.9
Sweden,2022-02-25,60,69,93.51,92.72,82.89
Sweden,2022-02-25,70,79,96.87,96.36,90.78
Sweden,2022-02-25,80,,98.99,98.52,93.33
Sweden,2022-03-04,15,17,79.64,73.42,1.46
Sweden,2022-03-04,18,24,82.67,78.08,30.32
Sweden,2022-03-04,25,49,83.19,80.48,43.7
Sweden,2022-03-04,50,59,91.53,90.46,71.56
Sweden,2022-03-04,60,69,93.52,92.74,83.14
Sweden,2022-03-04,70,79,96.87,96.38,90.92
Sweden,2022-03-04,80,,99.0,98.55,93.65
Sweden,2022-03-11,15,17,79.71,73.66,1.61
Sweden,2022-03-11,18,24,82.73,78.21,31.41
Sweden,2022-03-11,25,49,83.22,80.55,44.58
Sweden,2022-03-11,50,59,91.54,90.49,72.05
Sweden,2022-03-11,60,69,93.52,92.76,83.34
Sweden,2022-03-11,70,79,96.88,96.39,91.06
Sweden,2022-03-11,80,,99.01,98.58,94.01
Sweden,2022-03-18,15,17,79.8,73.91,1.84
Sweden,2022-03-18,18,24,82.79,78.33,32.6
Sweden,2022-03-18,25,49,83.27,80.63,45.62
Sweden,2022-03-18,50,59,91.56,90.52,72.7
Sweden,2022-03-18,60,69,93.54,92.78,83.61
Sweden,2022-03-18,70,79,96.88,96.41,91.24
Sweden,2022-03-18,80,,99.02,98.61,94.43
Sweden,2022-03-25,15,17,79.87,74.07,2.01
Sweden,2022-03-25,18,24,82.84,78.42,33.36
Sweden,2022-03-25,25,49,83.3,80.69,46.31
Sweden,2022-03-25,50,59,91.57,90.54,73.08
Sweden,2022-03-25,60,69,93.54,92.8,83.77
Sweden,2022-03-25,70,79,96.89,96.42,91.36
Sweden,2022-03-25,80,,99.03,98.63,94.71
Sweden,2022-04-01,15,17,79.94,74.22,2.16
Sweden,2022-04-01,18,24,82.88,78.5,34.06
Sweden,2022-04-01,25,49,83.33,80.73,46.94
Sweden,2022-04-01,50,59,91.57,90.55,73.43
Sweden,2022-04-01,60,69,93.55,92.81,83.9
Sweden,2022-04-01,70,79,96.89,96.43,91.45
Sweden,2022-04-01,80,,99.03,98.65,94.92
Sweden,2022-04-08,15,17,79.99,74.32,2.27
Sweden,2022-04-08,18,24,82.92,78.56,34.6
Sweden,2022-04-08,25,49,83.35,80.76,47.44
Sweden,2022-04-08,50,59,91.58,90.57,73.71
Sweden,2022-04-08,60,69,93.55,92.82,84.05
Sweden,2022-04-08,70,79,96.9,96.44,91.61
Sweden,2022-04-08,80,,99.03,98.66,95.09
Sweden,2022-04-15,15,17,80.03,74.41,2.38
Sweden,2022-04-15,18,24,82.94,78.6,35.0
Sweden,2022-04-15,25,49,83.37,80.79,47.77
Sweden,2022-04-15,50,59,91.58,90.58,73.88
Sweden,2022-04-15,60,69,93.56,92.83,84.15
Sweden,2022-04-15,70,79,96.9,96.44,91.74
Sweden,2022-04-15,80,,99.04,98.67,95.18
Sweden,2022-04-22,15,17,80.07,74.5,2.49
Sweden,2022-04-22,18,24,82.98,78.65,35.36
Sweden,2022-04-22,25,49,83.39,80.82,48.11
Sweden,2022-04-22,50,59,91.59,90.59,74.06
Sweden,2022-04-22,60,69,93.56,92.84,84.27
Sweden,2022-04-22,70,79,96.9,96.45,91.89
Sweden,2022-04-22,80,,99.04,98.67,95.27
